YEAR,CAPSITE,HABITAT,CAPDATE,MANIPULATED,BNDCREW,CAPTIME,SPECIES,LOCATION,BAND,COLOR,AGE,SEX,CAPMAS,CAPFAT,CAPBM,CAPBMS,BILLEN,BILLWID,BILLDEP,WING,TARSUS,TAIL,FTHCOL,BLOOD,FECAL,BANDER,CP,BP,BODY MOLT,FF MOLT,MOLT LIMIT,CYCLE CODE,TAG TYPE,TAG NUM,STATUS CODE,NOTES,HEMLEN,TOTLEN,BLOOD NOTES,DEPDAT,DEPTIME
1988,LU-EP,,22-Oct-88,,AMRE,1150,AMRE,C.2-2.6,1440-12692,"Bi/A,K",HY,M,6.9,0,NA,NA,8.30,4.50,2.50,60.00,17.40,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LU,,23-Oct-88,,AMRE,915,AMRE,C.5-12.3,1440-12693,"A,Bi/O",ASY,M,7.2,5,NA,NA,7.40,4.50,3.10,60.50,17.70,55.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LU,,24-Oct-88,,AMRE,1124,AMRE,B.5-7.5,1440-12315,"A/W,Bi",ASY,M,7.2,0,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,RECAP,,,,,
1988,LU,,24-Oct-88,,AMRE,705,AMRE,C.5-5,1440-12694,"K/Bi,A",HY,F,6.9,0,NA,NA,7.50,4.50,3.10,56.00,17.30,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LU,,24-Oct-88,,AMRE,900,AMRE,B.3-12,1440-12695,"A,R/Bi",ASY,F,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LU,,24-Oct-88,,AMRE,1004,AMRE,B.5-11.7,1440-12696,"A,Bi/Y",SY,M,7.0,5,NA,NA,7.20,4.50,3.00,59.50,16.30,54.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LU,,25-Oct-88,,AMRE,707,AMRE,B-13,1440-12396,"A/Bi,B",ASY,M,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,RECAP,,,,,
1988,LU,,25-Oct-88,,AMRE,838,AMRE,C.5-8.5,1440-12604,"Bi/A,O",ASY,M,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,RECAP,,,,,
1988,LU,,25-Oct-88,,AMRE,757,AMRE,D-10.5,1440-12697,"Bi/B,A",HY,F,6.3,0,NA,NA,7.30,4.30,2.50,59.00,17.00,54.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,26-Oct-88,,AMRE,1110,AMRE,C.5-15,1440-12698,"A,W/Bi",ASY,M,6.9,0,NA,NA,8.00,4.70,3.00,61.50,16.00,55.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,26-Oct-88,,AMRE,1158,AMRE,B-15,1440-12699,"Bi/W,A",ASY,F,6.7,0,NA,NA,7.70,4.60,2.90,56.50,16.30,51.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,28-Oct-88,,AMRE,819,AMRE,A.5-10,1440-12700,"A,Bi/R",ASY,M,7.1,0,NA,NA,7.90,4.30,3.50,62.50,17.40,54.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,28-Oct-88,,AMRE,947,AMRE,C.2-13,1680-81801,"A,K/Bi",SY,M,6.9,0,NA,NA,6.70,4.10,2.90,61.50,15.60,54.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,28-Oct-88,,AMRE,1042,AMRE,C-6,1680-81802,"A,Bi/W",SY,M,7.5,0,NA,NA,7.20,4.50,2.90,61.00,16.60,55.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,28-Oct-88,,AMRE,1207,AMRE,A.5-10.5,1680-81804,"A,Bi/B",ASY,F,7.1,0,NA,NA,6.60,3.70,2.80,60.00,16.20,56.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,PA,,28-Oct-88,,AMRE,1227,AMRE,A.5-10.3,1680-81805,"A,Bi/R",ASY,F,6.5,0,NA,NA,6.90,4.50,2.60,57.00,16.60,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,CO,,31-Oct-88,,AMRE,837,AMRE,E-6.5,1680-81807,"Bi,A/K",SY,M,7.5,0,NA,NA,7.90,4.50,3.00,60.00,17.80,57.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,CO,,31-Oct-88,,AMRE,915,AMRE,E-6.5,1680-81809,"A,Bi/W",ASY,M,7.3,0,NA,NA,7.40,4.40,3.20,61.50,18.20,56.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LU-EP,,4-Nov-88,,AMRE,1616,AMRE,C.7-0.2,1680-81829,"R,Bi/A",ASY?,F,7.6,1,NA,NA,7.50,4.40,3.00,59.00,17.60,54.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,"POSSIBLY SY M, DARK TAIL, YELLOW BREAST COLOR",,,,,
1988,LU-EP,,4-Nov-88,,AMRE,1720,AMRE,C-1.5,1680-81830,"Bi/A,Y",HY,F,7.7,5,NA,NA,7.10,4.30,3.00,60.50,17.10,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,"DARK TAIL, YELLOW BREAST COLOR, ONE BLACK FEATHER ON FOREHEAD, COULD BE SY",,,,,
1988,LCP,,5-Nov-88,,AMRE,940,AMRE,NA,1680-81831,"A,R/R",HY,F,7.3,0,NA,NA,7.10,4.30,3.00,59.50,16.40,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,SMALL YELLOW PATCH ON R3,,,,,
1988,LCP,,5-Nov-88,,AMRE,1033,AMRE,NA,1680-81832,"A,W/W",SY,M,7.0,0,NA,NA,8.00,4.40,2.80,59.00,16.40,56.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,CLEARLY SY MALE BUT R3 WAS BROWN,,,,,
1988,LCP,,5-Nov-88,,AMRE,1150,AMRE,NA,1680-81833,"A,B/B",ASY,F,6.5,0,NA,NA,8.00,4.00,2.80,56.50,17.40,52.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LCP,,5-Nov-88,,AMRE,1153,AMRE,NA,1680-81834,"A,Y/Y",ASY,M,7.0,0,NA,NA,7.90,4.50,3.00,60.50,17.00,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LCP,,5-Nov-88,,AMRE,1303,AMRE,NA,1680-81835,"A,O/O",ASY,M,7.2,5,NA,NA,8.00,4.00,3.00,64.00,17.60,55.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LCP,,5-Nov-88,,AMRE,1340,AMRE,NA,1680-81836,"A,K/K",ASY,M,7.5,5,NA,NA,7.70,3.90,2.80,61.00,17.20,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LCP,,5-Nov-88,,AMRE,1352,AMRE,NA,1680-81837,"A,Bi/Bi",HY,F,6.8,0,NA,NA,7.30,4.20,2.90,57.00,17.40,53.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1988,LCP,,5-Nov-88,,AMRE,1547,AMRE,B.7-12.7,1680-81838,"A,B/Bi",SY,M,7.4,0,NA,NA,7.50,4.30,3.10,59.50,17.20,52.00,N,N,N,RTH,NA,NA,NA,NA,NA,NA,NA,NA,N,,,,,,
1989,LM,NA,7-Jan-89,N,AMRE,950,AMRE,B.5-7.5,1680-81840,"Bi,R/A",SY,M,NA,0,NA,NA,7.50,4.60,2.90,56.0,NA,NA,N,NA,NA,LR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GREY BLOTCH LOWER RIGHT, LOST TAIL FEATH.",NA,NA,,NA,NA
1989,LM,NA,7-Jan-89,N,AMRE,1020,AMRE,C-4,1680-81841,"A,Bi/K",SY,M,7.6,0,NA,NA,8.20,NA,3.20,62.0,NA,54.00,Y,NA,NA,LR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGISH BLACK BLOTCH, LOWLETT",NA,NA,,NA,NA
1989,LM,NA,19-Mar-89,N,AMRE,1108,AMRE,C.5-2.9,1680-81852,"G/A,Bi",SY,M,6.6,0,NA,NA,8.60,4.50,3.00,59.5,16.80,55.00,Y,NA,NA,RTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R-3 YELLOW BASE, 3 SMALL (1X1 MM) SPOTS THROAT, BLACK ON CHIN AND CROWN",NA,NA,,NA,NA
1989,LM,NA,20-Mar-89,N,AMRE,1024,AMRE,B.5-8,1680-81853,"Bi,G/A",SY,M,7.8,0,NA,NA,8.60,5.00,3.40,62.0,16.70,54.00,Y,NA,NA,RTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLACK LORES AND ABOVE EYE, R3 = YELLOW OUTER EDGE, BASE FULLY DARK BROWN",NA,NA,,NA,NA
1989,LM,M,22-Mar-89,N,AMRE,1010,AMRE,A-1.5,1680-81854,"Bi,A/G",ASY,M,7.3,T,NA,NA,8.90,5.00,3.40,61.0,16.60,57.00,Y,NA,NA,RTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LURI,NA,22-Oct-89,Y,AMRE,1215,AMRE,TS-3.75,1680-81858,"A/Y,Bi",HY,M,7.0,NA,NA,NA,NA,NA,NA,61.5,NA,55.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE AXILLS, DK. TAIL AND COVS. GN. ORANGE(!) BACK",NA,NA,,NA,NA
1989,LURI,NA,23-Oct-89,Y,AMRE,1155,AMRE,TS-5.6,1680-08061,"A/K,Bi",AHY,M,7.4,5,NA,NA,NA,NA,NA,65.0,NA,NA,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LURI,NA,23-Oct-89,Y,AMRE,1100,AMRE,TS-2.75,1680-81859,"Bi,Y/A",HY,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOLT = FLANKS 5=LOWEST,NA,NA,,NA,NA
1989,LURI,NA,23-Oct-89,Y,AMRE,1150,AMRE,TS-5.6,1680-81860,"Bi,B/A",U,F,6.9,5,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOLT = UNDER WINGS (LITTLE),NA,NA,,NA,NA
1989,LURI,NA,23-Oct-89,Y,AMRE,1210,AMRE,TS-5.6,1680-81862,"W,A/Bi",HY,F,NA,NA,NA,NA,NA,NA,NA,59.0,NA,NA,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bi BAND NOT APPLIED (ESCAPED),NA,NA,,NA,NA
1989,LURI,NA,23-Oct-89,Y,AMRE,1315,AMRE,TS-7.5,1680-81863,"Bi,A/Y",AHY,M,8.0,NA,NA,NA,NA,NA,NA,64.0,NA,NA,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,LEG COMBO REVERSE OF COLOR COMBO SHEET (BY MISTAKE),NA,NA,,NA,NA
1989,LURI,NA,23-Oct-89,Y,AMRE,NA,AMRE,TS-6.7,1680-81864,"M,A/Bi",AHY,M,NA,NA,NA,NA,NA,NA,NA,64.0,NA,59.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LM,NA,23-Oct-89,N,AMRE,705,AMRE,C-4,1680-81901,"A,K/Bi",HY,M,6.5,0,NA,NA,NA,NA,NA,60.0,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE IN TAIL, BLOTCHES ON BREAST",NA,NA,,NA,NA
1989,LM,NA,23-Oct-89,N,AMRE,740,AMRE,C-5.5,1680-81902,"A/Bi,R",HY,M,6.9,0,NA,NA,8.60,4.30,2.90,61.0,18.90,57.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITTLE BLACK MOTTLING ON THROAT/ORANGE ON SIDES OF BREAST, RETRIX #3, ATTACKED MODEL",NA,NA,,NA,NA
1989,LM,NA,23-Oct-89,N,AMRE,815,AMRE,C.5-6,1680-81903,"Y,A/Bi",HY,M,4.5,0,NA,NA,NA,NA,NA,61.0,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LM,NA,23-Oct-89,N,AMRE,950,AMRE,C-8.5,1680-81904,"A,W/Bi",AHY,F,6.6,0,NA,NA,NA,NA,NA,60.0,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLLECTED TAIL #3, RETRICES BLUNT?",NA,NA,,NA,NA
1989,LM,NA,23-Oct-89,N,AMRE,1015,AMRE,C-8.5,1680-81905,"A,Bi/O",AHY,F,NA,0,NA,NA,NA,NA,NA,56.0,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RETRICES POINTED, COLLECTED #3 RETRIX",NA,NA,,NA,NA
1989,LM,NA,23-Oct-89,N,AMRE,1110,AMRE,B.5-9.5,1680-81906,"R,A/Bi",HY,M,6.5,NA,NA,NA,NA,NA,NA,62.0,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,ORANGE ON BREAST CONTRASTING WITH YELLOW AXILL; BLACK SPOTS ON CROWN,NA,NA,,NA,NA
1989,LM,NA,25-Oct-89,N,AMRE,800,AMRE,D-10,1680-81866,"R/A,Bi/R",HY,M,7.2,5,NA,NA,NA,NA,NA,59.0,NA,53.00,Y,NA,NA,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE PATCHES, Bi = Bk/Y",NA,NA,,NA,NA
1989,LM,NA,25-Oct-89,N,AMRE,900,AMRE,C.5-11,1680-81867,"B,A/Bi",HY,F,7.2,5,NA,NA,NA,NA,NA,55.5,NA,55.00,Y,NA,NA,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LM,M,25-Oct-89,N,AMRE,820,AMRE,A.5-7.5,1680-81908,"R/Bi,A/O",AHY,M,7.7,0,NA,NA,NA,NA,2.60,NA,20.40,60.50,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,RETRIX #3,NA,NA,,NA,NA
1989,LM,M,25-Oct-89,N,AMRE,850,AMRE,A.5-7.5,1680-81909,"A/K,R/K",HY,M,6.5,0,NA,NA,8.80,4.40,2.80,62.0,18.20,60.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLACK SPOT ON FORECROWN --> FEMALE PL. LIKE, NO ORANGE, UPPER PARTS OLIVE CONTRASTING WITH TAIL",NA,NA,,NA,NA
1989,LM,M,25-Oct-89,N,AMRE,1510,AMRE,B.5-1,1680-81910,"B/Bi,A/O",AHY,M,7.1,0,NA,NA,8.15,4.60,3.20,60.5,18.40,55.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASY M RETRIX,NA,NA,,NA,NA
1989,LM,NA,26-Oct-89,N,AMRE,842,AMRE,A.5-10.5,1680-81868,"W/A,Bi/R",HY,M,7.0,NA,NA,NA,NA,NA,NA,61.0,NA,54.00,Y,NA,NA,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGISH, ABRUPT COLOR CHANGE AT RUMP",NA,NA,,NA,NA
1989,LURII,NA,31-Oct-89,Y,AMRE,1645,AMRE,RG-6,1680-81926,"A/Bi,R",SY,F,6.8,HT,NA,NA,8.90,4.60,2.70,57.0,15.70,52.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOLT = VERY SPARSE BODY, NO ABRUPT COL. TRANS. --> TAIL",NA,NA,,NA,NA
1989,LURII,NA,31-Oct-89,Y,AMRE,1705,AMRE,RG-6,1680-81927,"Bi/R,A/O",AHY,F,7.7,NA,NA,NA,8.05,4.55,2.50,58.5,16.70,52.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,625,AMRE,G.7-6.8,1680-81948,"Y/A,Bi",AHY,M,7.0,0,NA,NA,8.20,4.60,2.80,63.5,17.10,57.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOGWOOD BORDER, BLACK GOES INTO BELLY",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,648,AMRE,G.7-6.8,1680-81949,"A/R,Bi",AHY,F,6.5,0,NA,NA,8.30,4.40,3.00,57.5,16.80,49.50,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOGWOOD BORDER, 1-3 MOLTING IN",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,725,AMRE,F-6.5,1680-81950,"A/B,Bi",AHY,M,7.6,0,NA,NA,8.10,4.20,3.00,62.0,16.90,52.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLACK LIKE BIB STOPS AT BREAST, CIRCLE CHASING BEFORE CAPTURE, MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,750,AMRE,F-7,1680-81951,"A/K,Bi",HY,M,7.5,0,NA,NA,8.60,4.70,2.90,62.5,17.40,54.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.S. # 5? T.S. = TOM SHERRY, SEE HIS SUMM. MAP, BLACK SPOTS ON THROAT, CIRCLE CHASE BEFORE CAPTURE, MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,830,AMRE,F.4-7.9,1680-81952,"A/W,Bi",AHY,M,7.5,0,NA,NA,8.20,4.10,3.00,62.0,17.10,58.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.S. # 4? MANGROVE,NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,920,AMRE,E.1-8,1680-81953,"Bi,R/A",AHY,M,7.5,0,NA,NA,8.50,4.30,3.10,62.0,17.20,54.50,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.S. #3, MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,1000,AMRE,E.1-8.9,1680-81954,"Bi,K/A",AHY,M,7.5,0,NA,NA,8.40,4.60,3.10,64.0,16.40,55.50,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.S. = 2, MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,1025,AMRE,E-10,1680-81955,"Bi,A/O",AHY,M,7.0,0,NA,NA,8.20,4.20,3.00,61.0,17.00,54.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIN FEATHER ON BELLY, T.S. #1, MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,1100,AMRE,E-10.4,1680-81956,"Bi,B/A",AHY,F,6.9,LT,NA,NA,8.10,4.40,2.80,58.0,17.20,54.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO ORANGE OR BLACK, NO CONTRAST IN BACK AND RUMP, LOGWOOD MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,1500,AMRE,G.7-8.3,1680-81957,"Bi,W/A",AHY,F,7.0,0,NA,NA,8.70,4.20,2.90,58.5,16.80,53.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO ORANGE OR BLACK, NO CONTRAST IN BACK AND RUMP, LOGWOOD MANGROVE",NA,NA,,NA,NA
1989,LURII,NA,11-Nov-89,Y,AMRE,1650,AMRE,E.1-6.1,1680-81958,"R/Bi,A",AHY,M,8.6,0,NA,NA,8.60,4.10,2.70,63.0,16.40,54.50,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1989,LM,NA,28-Nov-89,N,AMRE,1055,AMRE,C-3.5,1680-81989,"Bi,A/R",HY,M,7.1,0,NA,NA,8.20,4.40,2.90,61.0,16.20,57.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RETRICES WORN, BLACK SPOT ON BREAST, ORANGE ON SIDES OF BREAST, DISTINCT COLOR CHANGE FROM BACK TO RUMP, BLACK SPOTS ON LORES, Bi = Y-Bk",NA,NA,,NA,NA
1989,LM,NA,28-Nov-89,N,AMRE,1600,AMRE,D.5-1.5,1680-81990,"A/Bi,R",AHY,F,7.0,0,NA,NA,8.10,4.20,2.80,58.5,17.40,53.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO ORANGE OR BLACK, BACK AND RUMP SAME COLOR, Bi = Y-Bu",NA,NA,,NA,NA
1989,LURI,NA,23-Oct-90,Y,AMRE,1110,AMRE,TS-2.75,1680-81835,"A,O/O",AHY,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,RECAP,NA,NA,,NA,NA
1990,LM,NA,11-Mar-90,N,AMRE,655,AMRE,C.4-13,1680-81996,"Bi/G,A",SY,M,6.5,0,NA,NA,7.10,4.10,2.80,61.0,16.40,57.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,BLACK SPOTS,NA,NA,,NA,NA
1990,LM,M,20-Mar-90,N,AMRE,700,AMRE,A.7-4,1810-08002,"G,Bi/A",ASY,M,7.2,0,NA,NA,8.50,4.70,2.80,64.0,16.70,54.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LM,NA,22-Mar-90,N,AMRE,700,AMRE,RG-6,1680-81926,"A/Bi,R",SY,F,6.6,0,NA,NA,8.90,4.40,2.90,58.5,16.20,53.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLANKET NET, RECAP!",NA,NA,,NA,NA
1990,LM,M,20-Oct-90,N,AMRE,1600,AMRE,B-1.7,1810-08017,"A/Bi,K",HY,M,7.0,5,NA,NA,8.90,4.10,3.00,60.5,16.90,56.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,R-2,NA,NA,,NA,NA
1990,LM,M,20-Oct-90,N,AMRE,1632,AMRE,B-3.5,1810-08018,"Bi,M/A",HY,M,6.8,5,NA,NA,8.70,3.80,2.60,58.0,16.10,50.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LM,M,21-Oct-90,N,AMRE,830,AMRE,A.5-12,1810-08019,"R/Bi,A",AHY,M,7.1,0,NA,NA,8.70,4.00,2.70,62.5,16.20,55.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,R-2,NA,NA,,NA,NA
1990,LM,M,21-Oct-90,N,AMRE,916,AMRE,B-11.5,1810-08020,"A/M,Bi",HY,M,6.8,0,NA,NA,8.80,3.90,2.90,62.0,16.90,51.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R-2, TAIL POINTED",NA,NA,,NA,NA
1990,LM,NA,21-Oct-90,N,AMRE,954,AMRE,C.2-9,1810-08021,"B/A,Bi",HY,M,7.0,0,NA,NA,8.90,3.90,2.80,59.0,16.90,51.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,TAIL PT.,NA,NA,,NA,NA
1990,LM,M,22-Oct-90,N,AMRE,920,AMRE,B-1.5,1810-08022,"A/Bi,B",HY,F,6.9,0,NA,NA,8.40,3.00,2.70,57.0,17.40,50.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LM,M,23-Oct-90,N,AMRE,1655,AMRE,B-2.25,1810-08023,"Bi,A/K",HY,F,6.8,0,NA,NA,8.70,4.00,2.70,56.5,16.90,51.50,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LM,M,23-Oct-90,N,AMRE,1715,AMRE,A-1.5,1810-08024,"Bi,A/B",HY,M,7.5,5,NA,NA,7.80,3.60,2.50,59.5,18.30,52.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORANGE AXILS, Bk. TAIL, ORANGE-YELLOW ON TAIL",NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,810,AMRE,G.5-8.5,1810-08025,"Y,A/Bi",AHY,F,6.7,0,NA,NA,7.70,3.90,2.60,51.5,17.75,51.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,900,AMRE,H-8,1810-08026,"Bi/G,A",HY,F,7.1,5,NA,NA,8.50,4.20,2.60,59.0,16.80,55.00,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,945,AMRE,H.5-8,1810-08027,"O,Bi/A",AHY,M,7.6,0,NA,NA,7.90,3.60,2.85,61.5,18.20,56.50,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,1100,AMRE,I.5-8.5,1810-08028,"O,A/Bi",AHY,F,6.2,NA,NA,NA,8.20,3.80,2.60,59.0,17.60,56.50,Y,NA,NA,TWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOLID YELLOW TO TAIL FEATH. MARGINS,NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,700,AMRE,E-6.6,1810-08053,"R,A/Bi",AHY,M,8.0,0,NA,NA,8.90,3.90,3.00,62.0,17.60,62.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,R-3 PULLED,NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,748,AMRE,E.8-6.8,1810-08054,"M,Bi/A",AHY,M,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,R-2 PULLED,NA,NA,,NA,NA
1990,LURII,NA,26-Oct-90,Y,AMRE,845,AMRE,D.8-9.1,1810-08055,"Bi/O,A",AHY,F,7.6,0,NA,NA,8.70,3.90,2.70,63.0,17.40,55.00,Y,NA,NA,PPM,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIN FEATHERS ON HEAD, OSS. SKULL, RETR. ROUND",NA,NA,,NA,NA
